PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,Ammonia (NH3),1685800.0
2026/02/13,Denmark,2024,1.0,Energy sector,Fine particulate matter (PM2.5),128.79999999999998
2026/02/13,Sweden,2011,2.0,Production and processing of metals,Chlorine and inorganic compounds (as HCl),589600.0
2026/02/13,Sweden,2016,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,2584000000.0
2026/02/13,Sweden,2023,5.0,Waste and wastewater management,Ammonia (NH3),93066.0
2026/02/13,Norway,2010,2.0,Production and processing of metals,Phenols (as total C),8.0
2026/02/13,Sweden,2020,4.0,Chemical industry,Nitrous oxide (N2O),18400.0
2026/02/13,Norway,2015,2.0,Production and processing of metals,Perfluorocarbons (PFCs),19249.0
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,Zinc and compounds (as Zn),1427.0
2026/02/13,Sweden,2013,1.0,Energy sector,Sulphur oxides (SOX),1107000.0
2026/02/13,Norway,2017,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",8580.0
2026/02/13,Denmark,2008,5.0,Waste and wastewater management,Nitrogen oxides (NOX),2667000.0
2026/02/13,Norway,2012,3.0,Mineral industry,Carbon monoxide (CO),3760000.0
2026/02/13,Sweden,2009,1.0,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.002
2026/02/13,Denmark,2008,1.0,Energy sector,Carbon monoxide (CO),708000.0
2026/02/13,Denmark,2008,4.0,Chemical industry,Chlorofluorocarbons (CFCs),100.0
2026/02/13,Norway,2007,2.0,Production and processing of metals,Phenols (as total C),16.0
2026/02/13,Norway,2011,1.0,Energy sector,Particulate matter (PM10),63000.0
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,Particulate matter (PM10),15439.0
2026/02/13,Norway,2008,1.0,Energy sector,Particulate matter (PM10),63000.0
2026/02/13,Sweden,2016,1.0,Energy sector,Benzene,98100.0
2026/02/13,Norway,2016,9.0,Other activities,Lead and compounds (as Pb),248.0
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Arsenic and compounds (as As),0.9541
2026/02/13,Norway,2017,5.0,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.000294
2026/02/13,Sweden,2012,3.0,Mineral industry,Sulphur oxides (SOX),159000.0
2026/02/13,Sweden,2018,2.0,Production and processing of metals,Copper and compounds (as Cu),1735.0
2026/02/13,Norway,2010,9.0,Other activities,Nitrogen oxides (NOX),136000.0
2026/02/13,Sweden,2014,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.002387
2026/02/13,Sweden,2022,9.0,Other activities,Hydro-fluorocarbons (HFCS),294.0
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,Mercury and compounds (as Hg),23.622000000000003
2026/02/13,Denmark,2021,6.0,Paper and wood production and processing,Carbon dioxide (CO2),34851000.0
2026/02/13,Denmark,2007,8.0,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),343000000.0
2026/02/13,Denmark,2018,2.0,Production and processing of metals,Fluorine and inorganic compounds (as HF),50.625
2026/02/13,Denmark,2021,3.0,Mineral industry,Nitrous oxide (N2O),64957.0
2026/02/13,Sweden,2023,1.0,Energy sector,Benzene,62770.0
2026/02/13,Denmark,2019,1.0,Energy sector,Nickel and compounds (as Ni),5.04
2026/02/13,Denmark,2011,5.0,Waste and wastewater management,Methane (CH4),15948000.0
2026/02/13,Denmark,2013,5.0,Waste and wastewater management,Mercury and compounds (as Hg),13.4
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,Polycyclic aromatic hydrocarbons (PAHs),0.0147
2026/02/13,Denmark,2012,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),188100.0
2026/02/13,Denmark,2010,4.0,Chemical industry,Nitrogen oxides (NOX),133000.0
2026/02/13,Sweden,2017,2.0,Production and processing of metals,Lead and compounds (as Pb),3500.0
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,Chromium and compounds (as Cr),0.3379999999999999
2026/02/13,Norway,2015,2.0,Production and processing of metals,Fluoranthene,2602.213
2026/02/13,Denmark,2020,4.0,Chemical industry,Carbon dioxide (CO2),56913091.0
2026/02/13,Sweden,2012,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),1182000.0
2026/02/13,Denmark,2018,1.0,Energy sector,Carbon monoxide (CO),1674637.0
2026/02/13,Sweden,2019,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",4610.0
2026/02/13,Denmark,2012,1.0,Energy sector,Nitrogen oxides (NOX),7454000.0
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,Sulphur oxides (SOX),2301000.0
2026/02/13,Sweden,2009,1.0,Energy sector,Sulphur oxides (SOX),1689000.0
2026/02/13,Denmark,2012,5.0,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.002711
2026/02/13,Denmark,2021,3.0,Mineral industry,Carbon dioxide (CO2),2369500000.0
2026/02/13,Denmark,2021,8.0,Animal and vegetable products from the food and beverage sector,Hydrochlorofluorocarbons (HCFCs),0.0
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,Carbon monoxide (CO),67314.7499
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Carbon dioxide (CO2),4454000000.0
2026/02/13,Sweden,2017,3.0,Mineral industry,Copper and compounds (as Cu),638.0
2026/02/13,Sweden,2015,6.0,Paper and wood production and processing,Nickel and compounds (as Ni),564.5999999999999
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),12743811.0
2026/02/13,Norway,2008,9.0,Other activities,Sulphur oxides (SOX),597000.0
2026/02/13,Sweden,2019,2.0,Production and processing of metals,Sulphur oxides (SOX),5011000.0
2026/02/13,Denmark,2023,1.0,Energy sector,Carbon dioxide (CO2),8545493724.6
2026/02/13,Denmark,2013,1.0,Energy sector,Sulphur oxides (SOX),2483000.0
2026/02/13,Denmark,2012,1.0,Energy sector,Carbon dioxide (CO2),11884000000.0
2026/02/13,Sweden,2019,1.0,Energy sector,Benzene,70800.0
2026/02/13,Denmark,2010,1.0,Energy sector,Sulphur oxides (SOX),2041000.0
2026/02/13,Denmark,2021,,,Fine particulate matter (PM2.5),23.97
2026/02/13,Sweden,2015,5.0,Waste and wastewater management,Chlorofluorocarbons (CFCs),2090.0
2026/02/13,Norway,2010,9.0,Other activities,Arsenic and compounds (as As),428.0
2026/02/13,Norway,2010,4.0,Chemical industry,Copper and compounds (as Cu),255.0
2026/02/13,Sweden,2012,3.0,Mineral industry,Nitrogen oxides (NOX),3333000.0
2026/02/13,Norway,2011,2.0,Production and processing of metals,Perfluorocarbons (PFCs),34268.0
2026/02/13,Norway,2013,4.0,Chemical industry,Naphthalene,502.0
2026/02/13,Sweden,2017,4.0,Chemical industry,Carbon dioxide (CO2) excluding biomass,775500000.0
2026/02/13,Sweden,2018,1.0,Energy sector,Sulphur oxides (SOX),1029000.0
2026/02/13,Sweden,2023,6.0,Paper and wood production and processing,Carbon dioxide (CO2),22810618050.45
2026/02/13,Sweden,2022,5.0,Waste and wastewater management,Nitrous oxide (N2O),145700.0
2026/02/13,Denmark,2007,3.0,Mineral industry,Carbon dioxide (CO2),2760000000.0
2026/02/13,Norway,2014,5.0,Waste and wastewater management,Fluorides (as total F),300.0
2026/02/13,Denmark,2022,5.0,Waste and wastewater management,Non-methane volatile organic compounds (NMVOC),263.6576
2026/02/13,Sweden,2007,,,Chlorine and inorganic compounds (as HCl),49000.0
2026/02/13,Denmark,2020,1.0,Energy sector,Cadmium and compounds (as Cd),0.06
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,Carbon monoxide (CO),57989.29991
2026/02/13,Sweden,2017,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),464000.0
2026/02/13,Norway,2010,9.0,Other activities,Fluorides (as total F),403.0
2026/02/13,Sweden,2012,3.0,Mineral industry,Carbon dioxide (CO2),3139000000.0
2026/02/13,Denmark,2020,6.0,Paper and wood production and processing,Particulate matter (PM10),0.0
2026/02/13,Sweden,2011,4.0,Chemical industry,Nitrogen oxides (NOX),592000.0
2026/02/13,Norway,2010,4.0,Chemical industry,"Benzo(g,h,i)perylene",11.76
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.000711
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Zinc and compounds (as Zn),20769.0
2026/02/13,Denmark,2018,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),484253.0
2026/02/13,Norway,2009,3.0,Mineral industry,Ammonia (NH3),145400.0
2026/02/13,Denmark,2016,1.0,Energy sector,Particulate matter (PM10),63500.0
2026/02/13,Sweden,2024,4.0,Chemical industry,Nitrogen oxides (NOX),507799.0
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,Ammonia (NH3),1670800.0
2026/02/13,Norway,2009,3.0,Mineral industry,Phenols (as total C),27742.0
2026/02/13,Sweden,2021,6.0,Paper and wood production and processing,Cadmium and compounds (as Cd),32.7
2026/02/13,Sweden,2020,1.0,Energy sector,Carbon dioxide (CO2),10993000000.0
2026/02/13,Sweden,2010,4.0,Chemical industry,Dichloromethane (DCM),1400.0
2026/02/13,Norway,2012,6.0,Paper and wood production and processing,Hydrochlorofluorocarbons (HCFCs),8.0
2026/02/13,Sweden,2007,,,Sulphur oxides (SOX),408000.0
2026/02/13,Norway,2012,9.0,Other activities,Fluoranthene,125.0
2026/02/13,Sweden,2015,1.0,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.0007329999999999
2026/02/13,Denmark,2012,3.0,Mineral industry,Mercury and compounds (as Hg),16.0
2026/02/13,Denmark,2010,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),471300.0
2026/02/13,Sweden,2021,1.0,Energy sector,Cadmium and compounds (as Cd),17.0
2026/02/13,Denmark,2011,3.0,Mineral industry,Nitrous oxide (N2O),21400.0
2026/02/13,Norway,2017,5.0,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),8563.8
2026/02/13,Sweden,2011,2.0,Production and processing of metals,Sulphur oxides (SOX),7877000.0
2026/02/13,Sweden,2024,4.0,Chemical industry,Nitrous oxide (N2O),16996.0
2026/02/13,Sweden,2010,6.0,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,953890000.0
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,Nitrogen oxides (NOX),1199000.0
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,Carbon dioxide (CO2),22141000000.0
2026/02/13,Sweden,2014,6.0,Paper and wood production and processing,Sulphur oxides (SOX),2962000.0
2026/02/13,Norway,2016,3.0,Mineral industry,Carbon dioxide (CO2),12218000000.0
2026/02/13,Sweden,2014,5.0,Waste and wastewater management,Mercury and compounds (as Hg),11.9
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),150089.0
2026/02/13,Denmark,2011,,,Ammonia (NH3),65700.0
2026/02/13,Denmark,2008,8.0,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),1953000.0
2026/02/13,Denmark,2020,1.0,Energy sector,Nickel and compounds (as Ni),2.4
2026/02/13,Sweden,2021,2.0,Production and processing of metals,Benzene,6690.0
2026/02/13,Denmark,2021,1.0,Energy sector,Lead and compounds (as Pb),0.0
2026/02/13,Denmark,2017,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),858000.0
2026/02/13,Norway,2015,3.0,Mineral industry,Ammonia (NH3),174700.0
2026/02/13,Sweden,2019,1.0,Energy sector,Nitrous oxide (N2O),167600.0
2026/02/13,Denmark,2018,3.0,Mineral industry,Carbon dioxide (CO2),2293753000.0
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,Carbon dioxide (CO2),22587000000.0
2026/02/13,Denmark,2019,2.0,Production and processing of metals,Lead and compounds (as Pb),4.25
2026/02/13,Denmark,2019,2.0,Production and processing of metals,Nickel and compounds (as Ni),8.09
2026/02/13,Sweden,2023,4.0,Chemical industry,Sulphur oxides (SOX),163680.0
2026/02/13,Norway,2012,9.0,Other activities,Nickel and compounds (as Ni),179.0
2026/02/13,Sweden,2022,1.0,Energy sector,Carbon dioxide (CO2),13339000000.0
2026/02/13,Denmark,2019,4.0,Chemical industry,Methane (CH4),3522.6
2026/02/13,Denmark,2018,5.0,Waste and wastewater management,Lead and compounds (as Pb),29.45
2026/02/13,Sweden,2015,3.0,Mineral industry,Sulphur oxides (SOX),228000.0
2026/02/13,Norway,2016,4.0,Chemical industry,Vinyl chloride,15940.0
2026/02/13,Denmark,2022,3.0,Mineral industry,Sulphur oxides (SOX),911491.0
2026/02/13,Sweden,2023,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),538306.0
2026/02/13,Sweden,2022,3.0,Mineral industry,Carbon dioxide (CO2),2258000000.0
2026/02/13,Norway,2008,9.0,Other activities,Zinc and compounds (as Zn),560.0
2026/02/13,Norway,2017,4.0,Chemical industry,Nitrous oxide (N2O),933000.0
2026/02/13,Sweden,2008,4.0,Chemical industry,Nitrogen oxides (NOX),561000.0
2026/02/13,Sweden,2008,4.0,Chemical industry,Di-(2-ethyl hexyl) phthalate (DEHP),725.0
2026/02/13,Denmark,2018,,,Ammonia (NH3),120561.456055
2026/02/13,Norway,2015,2.0,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.001292
2026/02/13,Norway,2009,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,119494000.0
2026/02/13,Denmark,2017,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),101000.0
2026/02/13,Norway,2012,2.0,Production and processing of metals,Carbon dioxide (CO2),4431000000.0
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Lead and compounds (as Pb),2389.0
2026/02/13,Norway,2009,2.0,Production and processing of metals,Copper and compounds (as Cu),1118.0
2026/02/13,Sweden,2024,4.0,Chemical industry,Carbon dioxide (CO2),725902630.0
2026/02/13,Norway,2011,3.0,Mineral industry,Polychlorinated biphenyls (PCBs),0.821
2026/02/13,Sweden,2011,1.0,Energy sector,Nitrogen oxides (NOX),4237000.0
2026/02/13,Norway,2011,2.0,Production and processing of metals,"Benzo(g,h,i)perylene",707.101
2026/02/13,Sweden,2012,6.0,Paper and wood production and processing,Sulphur oxides (SOX),3860000.0
2026/02/13,Sweden,2012,1.0,Energy sector,Sulphur oxides (SOX),1040000.0
2026/02/13,Denmark,2018,1.0,Energy sector,Cadmium and compounds (as Cd),0.17
2026/02/13,Norway,2009,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,1234000000.0
2026/02/13,Denmark,2009,3.0,Mineral industry,Carbon monoxide (CO),3680000.0
2026/02/13,Norway,2017,3.0,Mineral industry,Total organic carbon(as total C or COD/3) (TOC),63211.0
2026/02/13,Norway,2010,9.0,Other activities,Fluoranthene,162.4
2026/02/13,Norway,2008,2.0,Production and processing of metals,Mercury and compounds (as Hg),83.0
2026/02/13,Norway,2011,2.0,Production and processing of metals,Phenols (as total C),14.0
2026/02/13,Sweden,2016,2.0,Production and processing of metals,Fluorine and inorganic compounds (as HF),98500.0
2026/02/13,Denmark,2017,4.0,Chemical industry,Hydro-fluorocarbons (HFCS),119.0
2026/02/13,Sweden,2021,8.0,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),159.0
2026/02/13,Denmark,2011,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),85500.0
2026/02/13,Sweden,2012,2.0,Production and processing of metals,Copper and compounds (as Cu),3012.0
2026/02/13,Sweden,2022,2.0,Production and processing of metals,Zinc and compounds (as Zn),9417.0
2026/02/13,Sweden,2010,5.0,Waste and wastewater management,Chlorofluorocarbons (CFCs),843.0
2026/02/13,Sweden,2010,3.0,Mineral industry,Carbon dioxide (CO2),2736000000.0
2026/02/13,Sweden,2018,3.0,Mineral industry,Nitrogen oxides (NOX),3165000.0
2026/02/13,Sweden,2012,3.0,Mineral industry,Carbon monoxide (CO),4876000.0
2026/02/13,Norway,2008,9.0,Other activities,Copper and compounds (as Cu),119.0
2026/02/13,Sweden,2008,2.0,Production and processing of metals,Sulphur oxides (SOX),8706000.0
2026/02/13,Sweden,2015,4.0,Chemical industry,Vinyl chloride,19800.0
2026/02/13,Denmark,2009,8.0,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),767000.0
2026/02/13,Denmark,2010,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),133000.0
2026/02/13,Denmark,2020,4.0,Chemical industry,Methane (CH4),1079.0
2026/02/13,Denmark,2022,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),226234.3
2026/02/13,Denmark,2019,2.0,Production and processing of metals,Carbon dioxide (CO2),2073192.0
2026/02/13,Norway,2012,2.0,Production and processing of metals,Perfluorocarbons (PFCs),25506.0
2026/02/13,Norway,2011,9.0,Other activities,"Benzo(g,h,i)perylene",4.44
2026/02/13,Sweden,2018,4.0,Chemical industry,Trichloromethane,5000.0
2026/02/13,Norway,2007,2.0,Production and processing of metals,Mercury and compounds (as Hg),147.2
2026/02/13,Denmark,2023,5.0,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.005069
2026/02/13,Denmark,2012,1.0,Energy sector,Fluorine and inorganic compounds (as HF),36960.0
2026/02/13,Denmark,2012,3.0,Mineral industry,Nitrous oxide (N2O),24200.0
2026/02/13,Norway,2011,9.0,Other activities,Anthracene,245.0
2026/02/13,Sweden,2008,2.0,Production and processing of metals,Benzene,8800.0
2026/02/13,Denmark,2023,8.0,Animal and vegetable products from the food and beverage sector,Hydrochlorofluorocarbons (HCFCs),0.0
2026/02/13,Denmark,2017,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),924000.0
2026/02/13,Denmark,2020,5.0,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.0109489999999999
2026/02/13,Sweden,2013,1.0,Energy sector,Nitrous oxide (N2O),448400.0
2026/02/13,Sweden,2009,5.0,Waste and wastewater management,Methane (CH4),15108000.0
2026/02/13,Denmark,2016,3.0,Mineral industry,Ammonia (NH3),299700.0
2026/02/13,Sweden,2017,6.0,Paper and wood production and processing,Particulate matter (PM10),2398900.0
2026/02/13,Sweden,2024,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),546088.24
2026/02/13,Sweden,2014,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),1843600.0
2026/02/13,Sweden,2019,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),1046000.0
2026/02/13,Norway,2010,3.0,Mineral industry,Ammonia (NH3),148200.0
2026/02/13,Denmark,2022,2.0,Production and processing of metals,Copper and compounds (as Cu),0.44
2026/02/13,Sweden,2015,2.0,Production and processing of metals,Sulphur hexafluoride (SF6),72.0
2026/02/13,Sweden,2024,5.0,Waste and wastewater management,Mercury and compounds (as Hg),12.292
2026/02/13,Denmark,2021,1.0,Energy sector,Nitrous oxide (N2O),1154966.7631
2026/02/13,Denmark,2019,3.0,Mineral industry,Nitrogen oxides (NOX),2970819.0
2026/02/13,Sweden,2008,6.0,Paper and wood production and processing,Nickel and compounds (as Ni),1694.7
2026/02/13,Norway,2014,5.0,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),11502.0
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),45200.0
2026/02/13,Sweden,2008,6.0,Paper and wood production and processing,Particulate matter (PM10),2575800.0
2026/02/13,Sweden,2023,2.0,Production and processing of metals,Sulphur oxides (SOX),4444542.0
2026/02/13,Norway,2010,3.0,Mineral industry,Mercury and compounds (as Hg),42.0
2026/02/13,Denmark,2013,4.0,Chemical industry,Sulphur oxides (SOX),174000.0
2026/02/13,Denmark,2016,1.0,Energy sector,Non-methane volatile organic compounds (NMVOC),4790000.0
2026/02/13,Norway,2009,9.0,Other activities,Zinc and compounds (as Zn),208.0
2026/02/13,Denmark,2021,5.0,Waste and wastewater management,Total organic carbon(as total C or COD/3) (TOC),9000.0
2026/02/13,Sweden,2013,2.0,Production and processing of metals,Zinc and compounds (as Zn),15283.0
2026/02/13,Sweden,2018,4.0,Chemical industry,Benzene,7500.0
2026/02/13,Sweden,2014,2.0,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),109000.0
2026/02/13,Denmark,2022,7.0,Intensive livestock production and aquaculture,Ammonia (NH3),1738638.363
2026/02/13,Sweden,2015,1.0,Energy sector,Benzene,138900.0
2026/02/13,Norway,2013,1.0,Energy sector,Nitrogen oxides (NOX),2807000.0
2026/02/13,Sweden,2007,1.0,Energy sector,Carbon dioxide (CO2),12539000000.0
2026/02/13,Sweden,2018,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,1535300000.0
2026/02/13,Denmark,2017,3.0,Mineral industry,Mercury and compounds (as Hg),30.0
2026/02/13,Denmark,2014,1.0,Energy sector,Particulate matter (PM10),253100.0
2026/02/13,Norway,2011,9.0,Other activities,Arsenic and compounds (as As),414.0
2026/02/13,Norway,2011,2.0,Production and processing of metals,Anthracene,2260.0
2026/02/13,Sweden,2022,2.0,Production and processing of metals,Arsenic and compounds (as As),120.0
2026/02/13,Denmark,2014,1.0,Energy sector,Mercury and compounds (as Hg),51.7
2026/02/13,Norway,2014,1.0,Energy sector,Particulate matter (PM10),54100.0
2026/02/13,Sweden,2010,,,Carbon dioxide (CO2),162000000.0
2026/02/13,Sweden,2008,1.0,Energy sector,Nitrous oxide (N2O),454500.0
2026/02/13,Norway,2017,4.0,Chemical industry,Carbon dioxide (CO2) excluding biomass,1231000000.0
2026/02/13,Denmark,2020,1.0,Energy sector,Lead and compounds (as Pb),1.09
2026/02/13,Norway,2007,9.0,Other activities,Non-methane volatile organic compounds (NMVOC),254000.0
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,Hydro-fluorocarbons (HFCS),146.0
2026/02/13,Sweden,2011,5.0,Waste and wastewater management,Nitrogen oxides (NOX),544000.0
2026/02/13,Denmark,2011,3.0,Mineral industry,Chlorine and inorganic compounds (as HCl),33600.0
2026/02/13,Norway,2007,1.0,Energy sector,Sulphur oxides (SOX),1454000.0
2026/02/13,Sweden,2024,3.0,Mineral industry,Carbon monoxide (CO),4032809.0
2026/02/13,Sweden,2024,2.0,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4590612020.0
2026/02/13,Sweden,2021,2.0,Production and processing of metals,Fluorine and inorganic compounds (as HF),57900.0
2026/02/13,Sweden,2013,6.0,Paper and wood production and processing,Ammonia (NH3),1428900.0
2026/02/13,Sweden,2018,3.0,Mineral industry,Copper and compounds (as Cu),157.0
2026/02/13,Sweden,2024,2.0,Production and processing of metals,Carbon monoxide (CO),9568619.0
2026/02/13,Denmark,2022,3.0,Mineral industry,Carbon monoxide (CO),5469075.0
2026/02/13,Norway,2008,6.0,Paper and wood production and processing,Nitrogen oxides (NOX),1447000.0
2026/02/13,Sweden,2015,4.0,Chemical industry,"1,2-dichloroethane (DCE-1,2)",6250.0
2026/02/13,Sweden,2015,5.0,Waste and wastewater management,Carbon dioxide (CO2) excluding biomass,1428237000.0
2026/02/13,Sweden,2009,2.0,Production and processing of metals,Arsenic and compounds (as As),321.4
2026/02/13,Sweden,2008,,,Carbon dioxide (CO2),580000000.0
2026/02/13,Sweden,2007,2.0,Production and processing of metals,Carbon monoxide (CO),8590000.0
2026/02/13,Sweden,2022,5.0,Waste and wastewater management,Ammonia (NH3),97200.0
2026/02/13,Sweden,2008,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),1391000.0
2026/02/13,Denmark,2008,3.0,Mineral industry,Arsenic and compounds (as As),47.0
2026/02/13,Denmark,2019,2.0,Production and processing of metals,Nitrogen oxides (NOX),94646.0
2026/02/13,Denmark,2010,3.0,Mineral industry,Hydrogen cyanide (HCN),1284.0
2026/02/13,Norway,2012,4.0,Chemical industry,Hydrochlorofluorocarbons (HCFCs),1005.0
2026/02/13,Norway,2010,9.0,Other activities,Nickel and compounds (as Ni),278.0
2026/02/13,Norway,2009,4.0,Chemical industry,Methane (CH4),581000.0
2026/02/13,Denmark,2021,1.0,Energy sector,Arsenic and compounds (as As),0.0
2026/02/13,Denmark,2021,2.0,Production and processing of metals,Particulate matter (PM10),4180.0
2026/02/13,Denmark,2009,8.0,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2),242000000.0
2026/02/13,Norway,2013,9.0,Other activities,Zinc and compounds (as Zn),452.0
2026/02/13,Sweden,2011,5.0,Waste and wastewater management,Chromium and compounds (as Cr),165.0
2026/02/13,Norway,2009,9.0,Other activities,Nickel and compounds (as Ni),517.0
2026/02/13,Sweden,2010,5.0,Waste and wastewater management,Methane (CH4),18455000.0
2026/02/13,Sweden,2017,4.0,Chemical industry,Non-methane volatile organic compounds (NMVOC),1010000.0
2026/02/13,Sweden,2017,2.0,Production and processing of metals,Zinc and compounds (as Zn),15223.0
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),15662000.0
2026/02/13,Sweden,2007,2.0,Production and processing of metals,Ammonia (NH3),10300.0
2026/02/13,Sweden,2008,6.0,Paper and wood production and processing,Ammonia (NH3),1461300.0
2026/02/13,Norway,2007,2.0,Production and processing of metals,Carbon monoxide (CO),746000.0
2026/02/13,Norway,2007,4.0,Chemical industry,Phenols (as total C),23.2
2026/02/13,Denmark,2023,4.0,Chemical industry,Hydrochlorofluorocarbons (HCFCs),3.84
2026/02/13,Denmark,2011,1.0,Energy sector,Carbon monoxide (CO),1744000.0
2026/02/13,Denmark,2020,4.0,Chemical industry,Nitrous oxide (N2O),148757.0
2026/02/13,Sweden,2012,4.0,Chemical industry,Particulate matter (PM10),342000.0
2026/02/13,Sweden,2020,6.0,Paper and wood production and processing,Hydro-fluorocarbons (HFCS),142.0
2026/02/13,Denmark,2019,3.0,Mineral industry,Sulphur oxides (SOX),1953983.0
2026/02/13,Sweden,2007,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),13824000.0
2026/02/13,Denmark,2024,1.0,Energy sector,Chlorine and inorganic compounds (as HCl),143184.0
2026/02/13,Sweden,2008,4.0,Chemical industry,Dichloromethane (DCM),1100.0
2026/02/13,Sweden,2016,1.0,Energy sector,Carbon dioxide (CO2) excluding biomass,6751699510.0
2026/02/13,Sweden,2012,4.0,Chemical industry,Mercury and compounds (as Hg),16.7
2026/02/13,Norway,2011,2.0,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),171000.0
2026/02/13,Norway,2010,2.0,Production and processing of metals,Fluorides (as total F),340360.0
2026/02/13,Denmark,2020,,,Nitrogen oxides (NOX),54305.1
2026/02/13,Sweden,2013,6.0,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),14588000.0
2026/02/13,Sweden,2024,1.0,Energy sector,Carbon dioxide (CO2),11599527609.0
2026/02/13,Norway,2013,3.0,Mineral industry,Carbon dioxide (CO2) excluding biomass,1391000000.0
2026/02/13,Sweden,2016,6.0,Paper and wood production and processing,Hydro-fluorocarbons (HFCS),158.0
2026/02/13,Sweden,2011,6.0,Paper and wood production and processing,Cadmium and compounds (as Cd),11.4
2026/02/13,Norway,2012,3.0,Mineral industry,Sulphur oxides (SOX),955000.0
2026/02/13,Sweden,2020,2.0,Production and processing of metals,Carbon dioxide (CO2),4475000000.0
2026/02/13,Denmark,2014,1.0,Energy sector,Sulphur oxides (SOX),1335000.0
2026/02/13,Sweden,2022,2.0,Production and processing of metals,Perfluorocarbons (PFCs),4830.0
2026/02/13,Denmark,2022,8.0,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),394197.0
2026/02/13,Denmark,2018,5.0,Waste and wastewater management,Ammonia (NH3),44.0
