PublicationDate,countryName,reportingYear,EPRTR_SectorCode,EPRTR_SectorName,Pollutant,Releases
2026/02/13,Lithuania,2010,1,Energy sector,Carbon monoxide (CO),1200000
2026/02/13,Sweden,2017,3,Mineral industry,Particulate matter (PM10),65800
2026/02/13,France,2009,4,Chemical industry,Hydro-fluorocarbons (HFCS),286598
2026/02/13,Bulgaria,2015,5,Waste and wastewater management,Ammonia (NH3),2256300
2026/02/13,Sweden,2010,1,Energy sector,Particulate matter (PM10),86000
2026/02/13,Netherlands,2016,2,Production and processing of metals,Particulate matter (PM10),792200
2026/02/13,France,2015,9,Other activities,Non-methane volatile organic compounds (NMVOC),11961000
2026/02/13,United Kingdom,2011,6,Paper and wood production and processing,Anthracene,93.2
2026/02/13,Sweden,2010,1,Energy sector,Carbon dioxide (CO2) excluding biomass,10305095000
2026/02/13,Poland,2007,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),312800
2026/02/13,Poland,2014,1,Energy sector,Sulphur oxides (SOX),282481000
2026/02/13,Belgium,2008,6,Paper and wood production and processing,Dichloromethane (DCM),2820
2026/02/13,France,2014,4,Chemical industry,Mercury and compounds (as Hg),552.7
2026/02/13,Denmark,2009,2,Production and processing of metals,Zinc and compounds (as Zn),746
2026/02/13,Switzerland,2013,1,Energy sector,Nitrogen oxides (NOX),919000
2026/02/13,Cyprus,2015,3,Mineral industry,Zinc and compounds (as Zn),696
2026/02/13,Ireland,2022,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),614
2026/02/13,Portugal,2013,,,Carbon dioxide (CO2),2790000000
2026/02/13,Ireland,2019,9,Other activities,Nitrous oxide (N2O),87245
2026/02/13,Italy,2018,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),243170
2026/02/13,Germany,2013,,,Benzene,1330
2026/02/13,Greece,2008,1,Energy sector,Cadmium and compounds (as Cd),210.7
2026/02/13,Luxembourg,2020,2,Production and processing of metals,Mercury and compounds (as Hg),36.3
2026/02/13,Romania,2024,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),1297000
2026/02/13,Belgium,2007,4,Chemical industry,"1,2-dichloroethane (DCE-1,2)",41080
2026/02/13,Germany,2013,5,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.001
2026/02/13,Spain,2022,3,Mineral industry,Nitrogen oxides (NOX),25553000
2026/02/13,France,2013,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),5846000
2026/02/13,Netherlands,2018,5,Waste and wastewater management,Chlorine and inorganic compounds (as HCl),40600
2026/02/13,Spain,2016,4,Chemical industry,Fluorine and inorganic compounds (as HF),5750
2026/02/13,Poland,2024,2,Production and processing of metals,Sulphur oxides (SOX),6445000
2026/02/13,Poland,2024,2,Production and processing of metals,Carbon dioxide (CO2),6439000000
2026/02/13,Denmark,2022,4,Chemical industry,Dichloromethane (DCM),0
2026/02/13,Bulgaria,2021,2,Production and processing of metals,Arsenic and compounds (as As),32
2026/02/13,United Kingdom,2019,4,Chemical industry,Hydrochlorofluorocarbons (HCFCs),3323.3
2026/02/13,Finland,2015,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),1935000
2026/02/13,Greece,2011,1,Energy sector,Non-methane volatile organic compounds (NMVOC),3978000
2026/02/13,Norway,2016,2,Production and processing of metals,"Benzo(g,h,i)perylene",542.948
2026/02/13,Switzerland,2020,4,Chemical industry,Dichloromethane (DCM),12595
2026/02/13,Greece,2011,3,Mineral industry,Hydrogen cyanide (HCN),505
2026/02/13,Norway,2017,5,Waste and wastewater management,Carbon dioxide (CO2),829000000
2026/02/13,Finland,2007,1,Energy sector,Zinc and compounds (as Zn),233
2026/02/13,Finland,2018,7,Intensive livestock production and aquaculture,Ammonia (NH3),1876660
2026/02/13,Estonia,2021,7,Intensive livestock production and aquaculture,Ammonia (NH3),422000
2026/02/13,Norway,2014,4,Chemical industry,Carbon dioxide (CO2),1312000000
2026/02/13,Portugal,2021,6,Paper and wood production and processing,Ammonia (NH3),545600
2026/02/13,Norway,2014,2,Production and processing of metals,Naphthalene,7149
2026/02/13,France,2008,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),238400
2026/02/13,Hungary,2019,2,Production and processing of metals,Mercury and compounds (as Hg),95.6
2026/02/13,Czechia,2020,3,Mineral industry,Sulphur oxides (SOX),1825335
2026/02/13,Portugal,2007,4,Chemical industry,Particulate matter (PM10),395900
2026/02/13,Serbia,2020,1,Energy sector,Nitrogen oxides (NOX),41282000
2026/02/13,United Kingdom,2009,2,Production and processing of metals,Zinc and compounds (as Zn),27343
2026/02/13,France,2010,9,Other activities,Nitrogen oxides (NOX),422000
2026/02/13,Italy,2024,4,Chemical industry,"1,2-dichloroethane (DCE-1,2)",1642
2026/02/13,United Kingdom,2016,4,Chemical industry,Perfluorocarbons (PFCs),37990
2026/02/13,Austria,2017,6,Paper and wood production and processing,Carbon monoxide (CO),1370000
2026/02/13,France,2013,9,Other activities,Nitrogen oxides (NOX),238000
2026/02/13,France,2020,4,Chemical industry,Tetrachloroethylene,8930
2026/02/13,Spain,2021,8,Animal and vegetable products from the food and beverage sector,Polychlorinated biphenyls (PCBs),2.85
2026/02/13,France,2021,4,Chemical industry,Halons,520
2026/02/13,Germany,2015,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),9007000
2026/02/13,France,2020,5,Waste and wastewater management,Copper and compounds (as Cu),555
2026/02/13,Ireland,2018,1,Energy sector,Nitrous oxide (N2O),128664.17084
2026/02/13,United Kingdom,2016,2,Production and processing of metals,Hydro-fluorocarbons (HFCS),8406
2026/02/13,Belgium,2020,4,Chemical industry,Ethylene oxide,9700
2026/02/13,Switzerland,2018,1,Energy sector,Ammonia (NH3),15400
2026/02/13,Italy,2021,3,Mineral industry,Particulate matter (PM10),53980
2026/02/13,Switzerland,2010,6,Paper and wood production and processing,Carbon monoxide (CO),875000
2026/02/13,Italy,2015,1,Energy sector,Hydrogen cyanide (HCN),1440
2026/02/13,Netherlands,2019,6,Paper and wood production and processing,Chlorofluorocarbons (CFCs),136
2026/02/13,Czechia,2012,3,Mineral industry,Lead and compounds (as Pb),821
2026/02/13,Czechia,2017,1,Energy sector,Hydro-fluorocarbons (HFCS),613
2026/02/13,Italy,2015,1,Energy sector,Chromium and compounds (as Cr),1465
2026/02/13,Austria,2019,8,Animal and vegetable products from the food and beverage sector,Ammonia (NH3),49800
2026/02/13,Poland,2017,4,Chemical industry,Dichloromethane (DCM),91390
2026/02/13,Slovenia,2017,3,Mineral industry,Ammonia (NH3),91900
2026/02/13,Netherlands,2012,6,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,667000000
2026/02/13,Netherlands,2008,3,Mineral industry,Fluorine and inorganic compounds (as HF),112130
2026/02/13,Finland,2007,6,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),384900
2026/02/13,Greece,2023,1,Energy sector,Nitrogen oxides (NOX),42117700
2026/02/13,Spain,2017,5,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.102
2026/02/13,Latvia,2014,5,Waste and wastewater management,Methane (CH4),120000
2026/02/13,Austria,2009,2,Production and processing of metals,Particulate matter (PM10),595000
2026/02/13,Norway,2014,4,Chemical industry,Sulphur oxides (SOX),724000
2026/02/13,Italy,2009,3,Mineral industry,Arsenic and compounds (as As),87.6
2026/02/13,United Kingdom,2012,3,Mineral industry,Zinc and compounds (as Zn),217
2026/02/13,Austria,2015,6,Paper and wood production and processing,Particulate matter (PM10),159000
2026/02/13,Norway,2012,2,Production and processing of metals,Phenols (as total C),14
2026/02/13,Ireland,2014,3,Mineral industry,Arsenic and compounds (as As),25.1
2026/02/13,United Kingdom,2018,2,Production and processing of metals,Arsenic and compounds (as As),24.3
2026/02/13,Slovenia,2023,3,Mineral industry,Mercury and compounds (as Hg),19.88
2026/02/13,United Kingdom,2019,3,Mineral industry,Copper and compounds (as Cu),387
2026/02/13,Germany,2009,5,Waste and wastewater management,Benzene,3160
2026/02/13,Portugal,2024,3,Mineral industry,Chlorofluorocarbons (CFCs),1.12
2026/02/13,Norway,2015,6,Paper and wood production and processing,Total organic carbon(as total C or COD/3) (TOC),1796.3
2026/02/13,Germany,2021,4,Chemical industry,Tetrachloromethane (TCM),759
2026/02/13,Netherlands,2012,1,Energy sector,Hydro-fluorocarbons (HFCS),287
2026/02/13,Croatia,2020,4,Chemical industry,Nitrogen oxides (NOX),1160000
2026/02/13,Netherlands,2013,1,Energy sector,Fluorine and inorganic compounds (as HF),43160
2026/02/13,Greece,2016,2,Production and processing of metals,Sulphur oxides (SOX),4199000
2026/02/13,Hungary,2015,3,Mineral industry,Ammonia (NH3),10800
2026/02/13,Sweden,2009,1,Energy sector,Chlorine and inorganic compounds (as HCl),13200
2026/02/13,Denmark,2008,3,Mineral industry,Nitrogen oxides (NOX),6576000
2026/02/13,Poland,2015,9,Other activities,Tetrachloroethylene,13800
2026/02/13,Germany,2013,4,Chemical industry,PCDD + PCDF (dioxins + furans) (as Teq),0.000183
2026/02/13,Belgium,2019,3,Mineral industry,"Benzo(g,h,i)perylene",0.08753
2026/02/13,Germany,2019,4,Chemical industry,Chlorine and inorganic compounds (as HCl),12600
2026/02/13,Denmark,2023,3,Mineral industry,Carbon monoxide (CO),4227226
2026/02/13,Estonia,2014,7,Intensive livestock production and aquaculture,Methane (CH4),1039000
2026/02/13,Austria,2012,4,Chemical industry,Carbon dioxide (CO2),1719000000
2026/02/13,Italy,2023,1,Energy sector,"1,1,1-trichloroethane (TCE-1,1,1)",303.1249
2026/02/13,Poland,2012,9,Other activities,Hydro-fluorocarbons (HFCS),132
2026/02/13,Norway,2012,2,Production and processing of metals,Nitrous oxide (N2O),10000
2026/02/13,Serbia,2017,3,Mineral industry,Particulate matter (PM10),83800
2026/02/13,Ireland,2021,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),2997
2026/02/13,Romania,2013,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),900000
2026/02/13,Greece,2007,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),496000
2026/02/13,Lithuania,2008,4,Chemical industry,Carbon monoxide (CO),637000
2026/02/13,Poland,2023,4,Chemical industry,Polycyclic aromatic hydrocarbons (PAHs),7730
2026/02/13,Denmark,2011,3,Mineral industry,Nitrogen oxides (NOX),2187000
2026/02/13,Switzerland,2009,4,Chemical industry,Halons,7
2026/02/13,Romania,2016,5,Waste and wastewater management,Nitrous oxide (N2O),695000
2026/02/13,Croatia,2017,3,Mineral industry,Zinc and compounds (as Zn),2444
2026/02/13,Spain,2023,1,Energy sector,Cadmium and compounds (as Cd),164.6
2026/02/13,Slovakia,2020,3,Mineral industry,Nitrogen oxides (NOX),4337000
2026/02/13,Hungary,2013,5,Waste and wastewater management,Nitrogen oxides (NOX),211000
2026/02/13,Poland,2022,1,Energy sector,Nickel and compounds (as Ni),14584.6
2026/02/13,Italy,2023,2,Production and processing of metals,Nitrogen oxides (NOX),6881676.7
2026/02/13,United Kingdom,2015,5,Waste and wastewater management,Methane (CH4),250073000
2026/02/13,Austria,2010,1,Energy sector,Hydrochlorofluorocarbons (HCFCs),147
2026/02/13,Cyprus,2008,1,Energy sector,Nitrogen oxides (NOX),6330000
2026/02/13,Germany,2012,1,Energy sector,Carbon dioxide (CO2) excluding biomass,82865624000
2026/02/13,Poland,2016,,,Methane (CH4),1010000
2026/02/13,United Kingdom,2017,5,Waste and wastewater management,Hydrochlorofluorocarbons (HCFCs),5116.36
2026/02/13,Germany,2009,2,Production and processing of metals,Copper and compounds (as Cu),15394
2026/02/13,France,2023,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),6954
2026/02/13,France,2022,3,Mineral industry,Non-methane volatile organic compounds (NMVOC),541000
2026/02/13,United Kingdom,2015,5,Waste and wastewater management,"1,1,1-trichloroethane (TCE-1,1,1)",3395
2026/02/13,Ireland,2008,1,Energy sector,Carbon monoxide (CO),942000
2026/02/13,Denmark,2021,8,Animal and vegetable products from the food and beverage sector,Sulphur oxides (SOX),204117
2026/02/13,Czechia,2022,5,Waste and wastewater management,Lead and compounds (as Pb),3.25
2026/02/13,Italy,2020,1,Energy sector,Chromium and compounds (as Cr),1003.4615
2026/02/13,Poland,2010,6,Paper and wood production and processing,Nitrogen oxides (NOX),6894000
2026/02/13,France,2015,1,Energy sector,Nitrous oxide (N2O),659500
2026/02/13,France,2015,1,Energy sector,Cadmium and compounds (as Cd),50.8
2026/02/13,Austria,2024,3,Mineral industry,Carbon dioxide (CO2),3039000000
2026/02/13,France,2016,,,Hydrochlorofluorocarbons (HCFCs),1079.88
2026/02/13,Sweden,2009,1,Energy sector,Benzene,92400
2026/02/13,Slovenia,2024,3,Mineral industry,Nitrogen oxides (NOX),1014100
2026/02/13,Serbia,2014,4,Chemical industry,Sulphur oxides (SOX),4735000
2026/02/13,Greece,2013,5,Waste and wastewater management,Tetrachloromethane (TCM),808
2026/02/13,France,2009,7,Intensive livestock production and aquaculture,Ammonia (NH3),11457800
2026/02/13,Germany,2016,2,Production and processing of metals,Hydrogen cyanide (HCN),3698
2026/02/13,Slovenia,2024,1,Energy sector,Nitrogen oxides (NOX),2063809
2026/02/13,Netherlands,2016,5,Waste and wastewater management,Methane (CH4),21765000
2026/02/13,Portugal,2024,1,Energy sector,Cadmium and compounds (as Cd),133.4
2026/02/13,Italy,2019,4,Chemical industry,Dichloromethane (DCM),437617.72
2026/02/13,Spain,2010,4,Chemical industry,Polycyclic aromatic hydrocarbons (PAHs),745
2026/02/13,United Kingdom,2019,4,Chemical industry,Nickel and compounds (as Ni),2023
2026/02/13,United Kingdom,2009,1,Energy sector,Chromium and compounds (as Cr),1284
2026/02/13,Italy,2009,3,Mineral industry,Polychlorinated biphenyls (PCBs),13.761
2026/02/13,Italy,2009,1,Energy sector,Polychlorinated biphenyls (PCBs),1.2
2026/02/13,Luxembourg,2019,2,Production and processing of metals,Polychlorinated biphenyls (PCBs),1.0310000000000001
2026/02/13,Poland,2019,6,Paper and wood production and processing,Hydro-fluorocarbons (HFCS),2332
2026/02/13,Switzerland,2017,8,Animal and vegetable products from the food and beverage sector,Ammonia (NH3),95800
2026/02/13,Italy,2013,4,Chemical industry,Cadmium and compounds (as Cd),10.7
2026/02/13,Austria,2015,1,Energy sector,Carbon dioxide (CO2),8921000000
2026/02/13,United Kingdom,2011,2,Production and processing of metals,Perfluorocarbons (PFCs),312
2026/02/13,Italy,2014,,,Nitrogen oxides (NOX),322000
2026/02/13,Sweden,2014,1,Energy sector,Ammonia (NH3),70100
2026/02/13,Sweden,2012,1,Energy sector,Hydrochlorofluorocarbons (HCFCs),866
2026/02/13,Lithuania,2017,4,Chemical industry,Sulphur oxides (SOX),955000
2026/02/13,United Kingdom,2009,6,Paper and wood production and processing,Lead and compounds (as Pb),2209
2026/02/13,Switzerland,2022,4,Chemical industry,Non-methane volatile organic compounds (NMVOC),171489
2026/02/13,Netherlands,2011,9,Other activities,Trichloroethylene (TRI),10300
2026/02/13,Netherlands,2007,1,Energy sector,Nitrous oxide (N2O),359900
2026/02/13,Netherlands,2020,4,Chemical industry,Methane (CH4),462000
2026/02/13,Spain,2017,4,Chemical industry,Methane (CH4),105000
2026/02/13,United Kingdom,2012,3,Mineral industry,Benzene,37860
2026/02/13,Italy,2019,2,Production and processing of metals,Benzene,16036.4
2026/02/13,France,2008,4,Chemical industry,Chromium and compounds (as Cr),1368
2026/02/13,France,2012,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),1765000
2026/02/13,France,2011,3,Mineral industry,Hydrogen cyanide (HCN),3614
2026/02/13,Netherlands,2021,6,Paper and wood production and processing,Carbon dioxide (CO2),708000000
2026/02/13,Italy,2011,2,Production and processing of metals,Hydro-fluorocarbons (HFCS),2990
2026/02/13,Belgium,2018,1,Energy sector,Methane (CH4),1255000
2026/02/13,United Kingdom,2012,8,Animal and vegetable products from the food and beverage sector,Carbon dioxide (CO2) excluding biomass,478000000
2026/02/13,Poland,2022,4,Chemical industry,Cadmium and compounds (as Cd),15.8
2026/02/13,Italy,2009,4,Chemical industry,Arsenic and compounds (as As),26.4
2026/02/13,Switzerland,2021,3,Mineral industry,Sulphur oxides (SOX),778300
2026/02/13,United Kingdom,2013,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),2193000
2026/02/13,Lithuania,2020,7,Intensive livestock production and aquaculture,Ammonia (NH3),2331600
2026/02/13,Finland,2021,5,Waste and wastewater management,Methane (CH4),14793000
2026/02/13,Portugal,2013,4,Chemical industry,Nitrogen oxides (NOX),803000
2026/02/13,Poland,2013,1,Energy sector,Polycyclic aromatic hydrocarbons (PAHs),1951.9
2026/02/13,United Kingdom,2007,1,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.00030199999999999997
2026/02/13,France,2008,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),2695000
2026/02/13,Iceland,2007,2,Production and processing of metals,Sulphur oxides (SOX),7545000
2026/02/13,Belgium,2023,4,Chemical industry,Trichloromethane,21500
2026/02/13,Cyprus,2023,3,Mineral industry,Arsenic and compounds (as As),46.4
2026/02/13,Austria,2009,4,Chemical industry,Methane (CH4),357000
2026/02/13,Spain,2019,3,Mineral industry,Arsenic and compounds (as As),129.7
2026/02/13,France,2016,3,Mineral industry,Polycyclic aromatic hydrocarbons (PAHs),50.6
2026/02/13,Lithuania,2015,3,Mineral industry,Carbon dioxide (CO2),843000000
2026/02/13,Spain,2012,2,Production and processing of metals,Tetrachloroethylene,2520
2026/02/13,Italy,2022,2,Production and processing of metals,Chromium and compounds (as Cr),820.9
2026/02/13,Sweden,2017,2,Production and processing of metals,Polycyclic aromatic hydrocarbons (PAHs),505
2026/02/13,Germany,2016,2,Production and processing of metals,Perfluorocarbons (PFCs),12080
2026/02/13,Sweden,2017,2,Production and processing of metals,Particulate matter (PM10),1617900
2026/02/13,Lithuania,2015,8,Animal and vegetable products from the food and beverage sector,Hydro-fluorocarbons (HFCS),706
2026/02/13,Austria,2015,6,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),19100
2026/02/13,Germany,2023,5,Waste and wastewater management,Chlorofluorocarbons (CFCs),68.97000000000001
2026/02/13,Finland,2015,6,Paper and wood production and processing,Sulphur oxides (SOX),2510000
2026/02/13,Finland,2011,5,Waste and wastewater management,Dichloromethane (DCM),3790
2026/02/13,Belgium,2013,3,Mineral industry,Nickel and compounds (as Ni),52.3
2026/02/13,Denmark,2022,,,Carbon dioxide (CO2),98287817.3
2026/02/13,Belgium,2021,2,Production and processing of metals,Methane (CH4),353000
2026/02/13,Spain,2020,9,Other activities,Hydro-fluorocarbons (HFCS),1898
2026/02/13,Austria,2008,8,Animal and vegetable products from the food and beverage sector,Carbon monoxide (CO),829000
2026/02/13,Romania,2021,2,Production and processing of metals,Mercury and compounds (as Hg),48
2026/02/13,Denmark,2018,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),6842
2026/02/13,Spain,2010,4,Chemical industry,PCDD + PCDF (dioxins + furans) (as Teq),0.000472
2026/02/13,Bulgaria,2017,6,Paper and wood production and processing,Particulate matter (PM10),81100
2026/02/13,Romania,2019,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),980000
2026/02/13,France,2018,9,Other activities,Nickel and compounds (as Ni),1310
2026/02/13,Italy,2012,5,Waste and wastewater management,Hydro-fluorocarbons (HFCS),120
2026/02/13,Italy,2011,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),857000
2026/02/13,Ireland,2014,2,Production and processing of metals,Dichloromethane (DCM),3710
2026/02/13,Poland,2008,7,Intensive livestock production and aquaculture,Carbon monoxide (CO),909000
2026/02/13,United Kingdom,2012,6,Paper and wood production and processing,Arsenic and compounds (as As),164.6
2026/02/13,Italy,2016,4,Chemical industry,Particulate matter (PM10),101000
2026/02/13,Italy,2012,4,Chemical industry,Hydrochlorofluorocarbons (HCFCs),9504
2026/02/13,Spain,2020,1,Energy sector,Fluorine and inorganic compounds (as HF),39980
2026/02/13,Spain,2020,4,Chemical industry,Nickel and compounds (as Ni),372
2026/02/13,Switzerland,2011,9,Other activities,Non-methane volatile organic compounds (NMVOC),323000
2026/02/13,Finland,2009,1,Energy sector,Zinc and compounds (as Zn),912
2026/02/13,Greece,2018,3,Mineral industry,Di-(2-ethyl hexyl) phthalate (DEHP),429
2026/02/13,Portugal,2007,9,Other activities,Tetrachloroethylene,3750
2026/02/13,Luxembourg,2024,3,Mineral industry,Sulphur oxides (SOX),151000
2026/02/13,Portugal,2021,8,Animal and vegetable products from the food and beverage sector,Hydrochlorofluorocarbons (HCFCs),6.5
2026/02/13,Sweden,2011,,,Carbon dioxide (CO2),127000000
2026/02/13,Belgium,2012,9,Other activities,Naphthalene,6730
2026/02/13,Spain,2021,5,Waste and wastewater management,Zinc and compounds (as Zn),500
2026/02/13,Iceland,2016,2,Production and processing of metals,Particulate matter (PM10),438000
2026/02/13,Belgium,2014,4,Chemical industry,"1,2-dichloroethane (DCE-1,2)",46200
2026/02/13,Belgium,2024,3,Mineral industry,Naphthalene,139
2026/02/13,France,2024,3,Mineral industry,Fluorine and inorganic compounds (as HF),8430
2026/02/13,Greece,2022,1,Energy sector,Arsenic and compounds (as As),142.5
2026/02/13,Norway,2010,2,Production and processing of metals,Copper and compounds (as Cu),1201
2026/02/13,Spain,2024,1,Energy sector,Hydro-fluorocarbons (HFCS),130
2026/02/13,Netherlands,2008,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),206860
2026/02/13,Spain,2021,4,Chemical industry,Benzene,26220
2026/02/13,Norway,2013,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),188000
2026/02/13,Slovakia,2015,1,Energy sector,Ammonia (NH3),14800
2026/02/13,Czechia,2015,6,Paper and wood production and processing,Non-methane volatile organic compounds (NMVOC),113000
2026/02/13,Slovakia,2012,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),10200
2026/02/13,Netherlands,2013,2,Production and processing of metals,Particulate matter (PM10),864000
2026/02/13,Denmark,2008,4,Chemical industry,Ammonia (NH3),111000
2026/02/13,Bulgaria,2015,3,Mineral industry,Particulate matter (PM10),64000
2026/02/13,Croatia,2020,2,Production and processing of metals,PCDD + PCDF (dioxins + furans) (as Teq),0.00573
2026/02/13,Netherlands,2016,2,Production and processing of metals,Chlorine and inorganic compounds (as HCl),19400
2026/02/13,Greece,2015,1,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.6274
2026/02/13,Austria,2013,8,Animal and vegetable products from the food and beverage sector,Nitrogen oxides (NOX),105000
2026/02/13,Belgium,2013,2,Production and processing of metals,Ammonia (NH3),113100
2026/02/13,Slovenia,2015,6,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,123000000
2026/02/13,Romania,2012,1,Energy sector,Zinc and compounds (as Zn),219
2026/02/13,Poland,2014,5,Waste and wastewater management,Zinc and compounds (as Zn),631
2026/02/13,Portugal,2022,2,Production and processing of metals,Sulphur oxides (SOX),160000
2026/02/13,Italy,2011,4,Chemical industry,Fluorine and inorganic compounds (as HF),6900
2026/02/13,Norway,2010,2,Production and processing of metals,Carbon monoxide (CO),540000
2026/02/13,Greece,2014,2,Production and processing of metals,Carbon monoxide (CO),726000
2026/02/13,Estonia,2014,3,Mineral industry,Sulphur oxides (SOX),408000
2026/02/13,Italy,2014,3,Mineral industry,Nitrous oxide (N2O),14000
2026/02/13,Portugal,2014,3,Mineral industry,Nitrogen oxides (NOX),8699000
2026/02/13,Austria,2012,6,Paper and wood production and processing,Sulphur oxides (SOX),464000
2026/02/13,Austria,2012,2,Production and processing of metals,Fluorine and inorganic compounds (as HF),6220
2026/02/13,Spain,2017,5,Waste and wastewater management,"1,1,2,2-tetrachloroethane (TETRACHLOROETHANE-1,1,2,2)",56
2026/02/13,Slovenia,2009,1,Energy sector,Particulate matter (PM10),165000
2026/02/13,Bulgaria,2022,6,Paper and wood production and processing,Polycyclic aromatic hydrocarbons (PAHs),5800
2026/02/13,Slovenia,2013,2,Production and processing of metals,Sulphur oxides (SOX),691000
2026/02/13,France,2019,2,Production and processing of metals,Non-methane volatile organic compounds (NMVOC),4301000
2026/02/13,Belgium,2009,3,Mineral industry,Chromium and compounds (as Cr),817
2026/02/13,Switzerland,2014,2,Production and processing of metals,Zinc and compounds (as Zn),7850
2026/02/13,Greece,2013,1,Energy sector,Carbon dioxide (CO2),48787000000
2026/02/13,Slovakia,2020,2,Production and processing of metals,Carbon dioxide (CO2),4875000000
2026/02/13,Spain,2008,3,Mineral industry,Polycyclic aromatic hydrocarbons (PAHs),2099.6000000000004
2026/02/13,France,2019,2,Production and processing of metals,Hydro-fluorocarbons (HFCS),8281
2026/02/13,Czechia,2008,1,Energy sector,Non-methane volatile organic compounds (NMVOC),620000
2026/02/13,United Kingdom,2011,7,Intensive livestock production and aquaculture,Ammonia (NH3),7472200
2026/02/13,Netherlands,2015,5,Waste and wastewater management,PCDD + PCDF (dioxins + furans) (as Teq),0.000549
2026/02/13,Hungary,2018,1,Energy sector,Particulate matter (PM10),462000
2026/02/13,Germany,2020,1,Energy sector,Nickel and compounds (as Ni),2343
2026/02/13,Belgium,2010,4,Chemical industry,Sulphur oxides (SOX),3599000
2026/02/13,Belgium,2020,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),674000
2026/02/13,Spain,2007,1,Energy sector,Lead and compounds (as Pb),2260
2026/02/13,Romania,2009,1,Energy sector,Lead and compounds (as Pb),710
2026/02/13,United Kingdom,2013,5,Waste and wastewater management,Chlorofluorocarbons (CFCs),11023.900000000001
2026/02/13,Spain,2015,3,Mineral industry,Copper and compounds (as Cu),1010
2026/02/13,Portugal,2022,6,Paper and wood production and processing,Chlorine and inorganic compounds (as HCl),118000
2026/02/13,Slovenia,2013,2,Production and processing of metals,Carbon dioxide (CO2),178000000
2026/02/13,Italy,2020,2,Production and processing of metals,Sulphur oxides (SOX),6091399.3
2026/02/13,Belgium,2009,3,Mineral industry,PCDD + PCDF (dioxins + furans) (as Teq),0.000378
2026/02/13,Portugal,2020,7,Intensive livestock production and aquaculture,Methane (CH4),1067000
2026/02/13,Poland,2009,1,Energy sector,Non-methane volatile organic compounds (NMVOC),1879000
2026/02/13,Norway,2015,2,Production and processing of metals,Carbon dioxide (CO2) excluding biomass,4142000000
2026/02/13,Belgium,2007,8,Animal and vegetable products from the food and beverage sector,Non-methane volatile organic compounds (NMVOC),550000
2026/02/13,Austria,2007,2,Production and processing of metals,Sulphur oxides (SOX),5355000
2026/02/13,Sweden,2010,2,Production and processing of metals,Sulphur oxides (SOX),7874000
2026/02/13,France,2022,,,Sulphur oxides (SOX),206000
2026/02/13,Sweden,2024,3,Mineral industry,Ammonia (NH3),193214
2026/02/13,Germany,2016,3,Mineral industry,Methane (CH4),93850000
2026/02/13,Denmark,2018,1,Energy sector,Arsenic and compounds (as As),3.41
2026/02/13,Norway,2007,6,Paper and wood production and processing,Carbon dioxide (CO2) excluding biomass,258360000
2026/02/13,Czechia,2013,1,Energy sector,PCDD + PCDF (dioxins + furans) (as Teq),0.0023899999999999998
2026/02/13,Bulgaria,2007,1,Energy sector,Particulate matter (PM10),13570000
2026/02/13,Greece,2024,4,Chemical industry,Carbon dioxide (CO2),270000000
2026/02/13,Czechia,2010,2,Production and processing of metals,Carbon dioxide (CO2),5940000000
2026/02/13,France,2009,3,Mineral industry,Sulphur oxides (SOX),15715000
2026/02/13,Czechia,2013,4,Chemical industry,Nitrous oxide (N2O),728700
2026/02/13,Czechia,2014,2,Production and processing of metals,Cadmium and compounds (as Cd),177.2
2026/02/13,Germany,2018,1,Energy sector,Nitrous oxide (N2O),3083900
